UID,lat,lon,applicant_type,application_year
57838,-32.896,151.70399,Large firm,2011
57839,-33.863998,151.207,SME,2011
57840,-33.863998,151.207,SME,2011
57841,-32.036999,115.833,SME,2011
57842,-33.863998,151.207,SME,2011
57843,-33.259998,151.493,SME,2011
57844,-27.472,153.03,Large firm,2011
57845,-37.693001,144.603,SME,2011
57846,-33.777,151.114,SME,2011
57847,-38.145,144.362,SME,2011
57848,-37.831001,144.965,SME,2011
57849,-33.091,151.52499,Private applicant,2011
57850,-37.893002,144.74001,Private applicant,2011
57851,-33.848,151.214,Private applicant,2011
57852,-33.749001,151.04401,Private applicant,2011
57853,-33.867001,151.09599,SME,2011
57854,-32.896,151.70399,Large firm,2011
57855,-33.862999,151.21001,SME,2011
57856,-34.924,138.604,SME,2011
57857,-33.867001,151.09599,SME,2011
57858,-37.862,144.981,Private applicant,2011
57859,-32.064999,115.753,Private applicant,2011
57860,-35.352001,149.215,SME,2011
57861,-33.752998,151.14799,SME,2011
57862,-33.917,151.248,Private applicant,2011
57863,-38.335999,146.52699,Private applicant,2011
57864,-33.837002,151.03799,SME,2011
57865,-34.924,138.604,Large firm,2011
57866,-32.544998,115.691,Private applicant,2011
57867,-37.506001,145.166,SME,2011
57868,-33.950001,151.194,SME,2011
57869,-32.009998,115.847,SME,2011
57870,-33.978001,151.13699,SME,2011
57871,-34.924,138.604,SME,2011
57872,-33.978001,151.13699,SME,2011
57873,-37.817001,144.964,SME,2011
57874,-27.530001,153.09599,SME,2011
57875,-27.665001,153.235,SME,2011
57876,-32.894001,151.724,Large firm,2011
57877,-32.845001,151.332,Private applicant,2011
57878,-37.831001,144.961,SME,2011
57879,-33.942001,151.034,SME,2011
57880,-31.787001,115.824,Private applicant,2011
57881,-27.325001,152.944,Private applicant,2011
57882,-35.348,149.05499,SME,2011
57883,-27.530001,153.09599,SME,2011
57884,-33.773998,151.11301,Large firm,2011
57885,-33.091,151.52499,Private applicant,2011
57886,-27.976999,153.39999,Private applicant,2011
57887,-37.895,145.217,SME,2011
57888,-21.176001,149.16299,Private applicant,2011
57889,-33.895,151.19501,SME,2011
57890,-37.824001,144.992,Private applicant,2011
57891,-37.731998,145.10201,Private applicant,2011
57892,-27.552999,152.86501,Private applicant,2011
57893,-34.467999,147.72501,Private applicant,2011
57894,-33.869999,151.205,SME,2011
57895,-37.776001,145.217,SME,2011
57896,-33.999001,150.85899,SME,2011
57897,-26.771,153.125,SME,2011
57898,-37.82,145.177,SME,2011
57899,-27.941999,153.375,SME,2011
57900,-33.917999,151.2,SME,2011
57901,-31.952999,115.852,SME,2011
57902,-33.805,150.936,SME,2011
57903,-34.903,150.58299,SME,2011
57904,-33.869999,151.205,SME,2011
57905,-33.869999,151.205,SME,2011
57906,-32.001999,115.888,SME,2011
57907,-37.884998,145.002,SME,2011
57908,-27.452,153.047,SME,2011
57909,-37.826,145,SME,2011
57910,-33.773998,151.11301,Large firm,2011
57911,-33.867001,151.09599,SME,2011
57912,-37.779999,144.978,SME,2011
57913,-37.779999,144.978,SME,2011
57914,-32.896,151.70399,Large firm,2011
57915,-32.896,151.70399,Large firm,2011
57916,-33.863998,151.207,SME,2011
57917,-33.869999,151.205,SME,2011
57918,-33.867001,151.09599,SME,2011
57919,-33.869999,151.205,SME,2011
57920,-33.869999,151.205,SME,2011
57921,-33.091,151.52499,Private applicant,2011
57922,-33.869999,151.205,SME,2011
57923,-33.772999,151.10001,SME,2011
57924,-33.869999,151.205,SME,2011
57925,-35.006001,117.843,SME,2011
57926,-35.277,149.118,Large firm,2011
57927,-37.731998,144.664,Private applicant,2011
57928,-37.855999,145.14,SME,2011
57929,-27.580999,153.09801,SME,2011
57930,-37.824001,144.993,Private applicant,2011
57931,-23.118,150.545,Private applicant,2011
57932,-37.887001,145.06,Private applicant,2011
57933,-33.933998,151.04201,SME,2011
57934,-31.952999,115.852,SME,2011
57935,-33.950001,151.194,SME,2011
57936,-32.896,151.70399,Large firm,2011
57937,-27.5,153.015,Large firm,2011
57938,-26.209,152.683,SME,2011
57939,-37.916,145.138,Large firm,2011
57940,-27.43,152.94501,Private applicant,2011
57941,-37.903,145.222,SME,2011
57942,-33.938999,151.19701,SME,2011
57943,-33.938999,151.19701,SME,2011
57944,-32.896,151.70399,Large firm,2011
57945,-34.203999,142.123,SME,2011
57946,-41.348999,147.03999,Private applicant,2011
57947,-37.778,144.94299,SME,2011
57948,47.785,-122.387,Private applicant,2011
57949,-37.817001,144.957,SME,2011
57950,-27.469,153.021,SME,2011
57951,-33.737,151.02699,SME,2011
57952,-33.784,151.177,SME,2011
57953,-38.044998,145.33,Private applicant,2011
57954,-38.044998,145.33,Private applicant,2011
57955,-27.907,153.15401,Private applicant,2011
57956,-43.083,147.258,Private applicant,2011
57957,-37.823002,145.158,Private applicant,2011
57958,-34.98,138.513,SME,2011
57959,-33.737,151.02699,SME,2011
57960,-33.792999,151.186,SME,2011
57961,-37.818001,145.153,Large firm,2011
57962,-33.779999,151.07401,Private applicant,2011
57963,-32.77,151.60201,Private applicant,2011
57964,-35.278999,149.146,Large firm,2011
57965,-27.59,152.985,Private applicant,2011
57966,-33.835999,151.20799,Private applicant,2011
57967,-34.921001,138.60899,Large firm,2011
57968,-28.073,153.41701,Large firm,2011
57969,-32.493,115.743,Private applicant,2011
57970,-38.023998,145.209,SME,2011
57971,-35.278999,149.146,Large firm,2011
57972,-28.073,153.41701,Large firm,2011
57973,-35.278999,149.146,Large firm,2011
57974,-33.794998,151.14,SME,2011
57975,-32.202,115.788,SME,2011
57976,-27.502001,153.007,Large firm,2011
57977,-37.827,145.216,SME,2011
57978,-37.910999,145.31799,Private applicant,2011
57979,-37.910999,145.31799,Private applicant,2011
57980,-27.472,153.03,Large firm,2011
57981,-34.723999,138.642,SME,2011
57982,-32.785999,151.61,SME,2011
57983,-32.061001,115.801,SME,2011
57984,-36.841999,144.099,Private applicant,2011
57985,-31.875999,116.196,Private applicant,2011
57986,-27.143,153.02,SME,2011
57987,-37.826,145,SME,2011
57988,-37.866001,145.04401,SME,2011
57989,-32.896,151.70399,Large firm,2011
57990,-37.818001,144.957,SME,2011
57991,-33.937,151.03101,Large firm,2011
57992,-27.552999,152.86501,Private applicant,2011
57993,-27.438,153.05701,Private applicant,2011
57994,-31.915001,115.774,Private applicant,2011
57995,-33.839001,151.209,Private applicant,2011
57996,-31.907,115.915,SME,2011
57997,-31.752001,115.771,Large firm,2011
57998,-41.109001,146.834,SME,2011
57999,-31.903,115.933,SME,2011
58000,-37.986,145.19,SME,2011
58001,-33.827,151.17799,Private applicant,2011
58002,-37.813999,144.97,SME,2011
58003,-33.757999,150.849,SME,2011
58004,-33.872002,151.19701,Private applicant,2011
58005,-33.783001,151.19701,Private applicant,2011
58006,-37.839001,144.994,Private applicant,2011
58007,-33.757999,151.15401,Private applicant,2011
58008,-27.431999,153.041,SME,2011
58009,-37.974998,145.064,Large firm,2011
58010,-41.348999,147.03999,Private applicant,2011
58011,-37.877998,145.00999,Private applicant,2011
58012,-37.839001,144.994,Private applicant,2011
58013,-33.950001,151.194,SME,2011
58014,-37.916,145.138,Large firm,2011
58015,-37.764,145.013,Private applicant,2011
58016,-37.758999,145.026,Private applicant,2011
58017,-34.924,138.604,Large firm,2011
58018,-31.978001,115.951,SME,2011
58019,-31.959,115.93,Private applicant,2011
58020,-33.605999,115.102,SME,2011
58021,-33.895,151.19701,Large firm,2011
58022,-41.109001,146.834,SME,2011
58023,-33.667,150.992,Private applicant,2011
58024,-37.984001,145.274,SME,2011
58025,-34.674,150.855,SME,2011
58026,-30.514,151.66701,Large firm,2011
58027,-31.968,115.817,SME,2011
58028,-37.941002,145.12199,SME,2011
58029,-35.199001,149.117,Private applicant,2011
58030,-33.818001,151.231,Private applicant,2011
58031,-33.265999,149.103,Private applicant,2011
58032,-33.139999,148.17799,Private applicant,2011
58033,-33.131001,148.17101,Private applicant,2011
58034,-33.144001,148.172,Private applicant,2011
58035,-37.813999,144.97,SME,2011
58036,-34.938,138.625,SME,2011
58037,-38.248001,146.442,SME,2011
58038,-37.827,145.216,SME,2011
58039,-34.627998,117.664,Private applicant,2011
58040,-33.514999,151.302,SME,2011
58041,-34.035999,150.83701,SME,2011
58042,-32.896,151.70399,Large firm,2011
58043,-23.695,133.89999,Private applicant,2011
58044,-31.899,115.785,SME,2011
58045,-33.73,151.08,SME,2011
58046,-32.148998,115.781,SME,2011
58047,-33.862,151.17101,Private applicant,2011
58048,-28.079,153.44501,Private applicant,2011
58049,-33.785,150.828,Private applicant,2011
58050,-33.75,151.145,SME,2011
58051,-34.466,150.83501,SME,2011
58052,-34.054001,151.153,Private applicant,2011
58053,-34.054001,151.153,Private applicant,2011
58054,-34.159,150.617,Private applicant,2011
58055,-33.825001,151.196,SME,2011
58056,-34.970001,138.638,SME,2011
58057,-27.552999,152.86501,Private applicant,2011
58058,-37.813999,144.97,SME,2011
58059,-33.794998,151.179,SME,2011
58060,-33.091,151.52499,Private applicant,2011
58061,-34.696999,138.67999,Private applicant,2011
58062,-33.862999,151.207,SME,2011
58063,-37.807999,145.047,SME,2011
58064,-30.224001,149.44701,SME,2011
58065,-27.781,153.256,SME,2011
58066,-27.542999,153.036,SME,2011
58067,-28.049,153.41901,SME,2011
58068,-37.818001,145.153,Large firm,2011
58069,-37.916,145.138,Large firm,2011
58070,-33.883999,151.202,SME,2011
58071,-33.93,151.145,SME,2011
58072,-38.067001,145.24699,Private applicant,2011
58073,-33.895,151.19701,Large firm,2011
58074,-37.839001,144.993,SME,2011
58075,-33.091,151.52499,Private applicant,2011
58076,-37.979,145.08299,SME,2011
58077,-37.827,145.216,SME,2011
58078,-35.007,138.60699,Private applicant,2011
58079,-37.839001,144.994,Private applicant,2011
58080,-34.050999,151.084,Private applicant,2011
58081,-32.926998,151.776,SME,2011
58082,-33.919998,151.228,Large firm,2011
58083,-33.806,150.98,SME,2011
58084,-33.731998,151.261,Private applicant,2011
58085,-33.731998,151.261,Private applicant,2011
58086,-33.091,151.52499,Private applicant,2011
58087,-26.797001,153.117,Large firm,2011
58088,-37.832001,144.97099,SME,2011
58089,-33.875,151.203,SME,2011
58090,-37.835999,144.993,Private applicant,2011
58091,-37.872002,145.013,SME,2011
58092,-27.472,153.03,Large firm,2011
58093,-38.006001,145.097,SME,2011
58094,-34.900002,138.543,SME,2011
58095,-32.645,151.75101,Private applicant,2011
58096,-37.723999,144.804,SME,2011
58097,-34.050999,151.084,Private applicant,2011
58098,-37.813999,144.97,SME,2011
58099,-34.050999,151.084,Private applicant,2011
58100,-31.978001,115.951,SME,2011
58101,-32.896,151.70399,Large firm,2011
58102,-34.408001,150.879,Large firm,2011
58103,-26.247,151.94501,Private applicant,2011
58104,-32.123001,115.867,Private applicant,2011
58105,-32.123001,115.867,Private applicant,2011
58106,-33.865002,151.205,Large firm,2011
58107,-37.799,144.96201,SME,2011
58108,-35.264999,138.48399,Private applicant,2011
58109,-37.807999,144.987,Large firm,2011
58110,-31.910999,115.926,SME,2011
58111,-31.775999,115.738,Private applicant,2011
58112,-33.82,151.12199,SME,2011
58113,-31.941999,115.827,Private applicant,2011
58114,-31.941999,115.827,Private applicant,2011
58115,-37.832001,144.97099,Large firm,2011
58116,-32.153,115.778,Private applicant,2011
58117,-30.433001,153.02901,Private applicant,2011
58118,-37.833,144.96899,SME,2011
58119,-37.790001,144.942,SME,2011
58120,-37.810001,144.978,SME,2011
58121,-33.869999,151.205,SME,2011
58122,-33.869999,151.205,SME,2011
58123,-33.895,151.162,Private applicant,2011
58124,-33.286999,148.739,Private applicant,2011
58125,-37.817001,144.964,SME,2011
58126,-27.580999,153.09801,SME,2011
58127,-23.834,151.243,Large firm,2011
58128,-33.863998,151.207,SME,2011
58129,-33.819,151.092,SME,2011
58130,-32.894001,151.724,Large firm,2011
58131,-32.894001,151.724,Large firm,2011
58132,-37.933998,144.99899,Private applicant,2011
58133,-33.286999,148.739,Private applicant,2011
58134,-37.820999,144.967,SME,2011
58135,-37.733002,144.86301,Private applicant,2011
58136,-37.832001,144.97099,Large firm,2011
58137,-33.889999,151.202,SME,2011
58138,-41.151001,146.16299,Private applicant,2011
58139,-41.151001,146.16299,Private applicant,2011
58140,-27.447001,153.174,Private applicant,2011
58141,-37.977001,145.08299,SME,2011
58142,-38.206001,146.161,SME,2011
58143,-27.622999,153.12601,SME,2011
58144,-37.987999,145.14799,SME,2011
58145,-37.794998,144.95,SME,2011
58146,-33.867001,151.09599,SME,2011
58147,-37.792999,145.21899,SME,2011
58148,-30.353001,153.091,SME,2011
58149,-27.316999,152.97501,SME,2011
58150,-38.027,145.345,Private applicant,2011
58151,-19.313999,146.767,Private applicant,2011
58152,-19.313999,146.767,SME,2011
58153,-33.883999,151.202,SME,2011
58154,-32.064999,115.753,SME,2011
58155,-33.932999,150.877,Private applicant,2011
58156,-37.841,144.99001,SME,2011
58157,-31.907,115.862,SME,2011
58158,-33.926998,151.2,Private applicant,2011
58159,-28.091999,153.35001,Private applicant,2011
58160,-37.75,145.021,SME,2011
58161,-32.259998,115.822,Private applicant,2011
58162,-21.141001,149.186,SME,2011
58163,-34.911999,138.55701,SME,2011
58164,-33.456001,151.42999,Private applicant,2011
58165,-33.841,150.93401,SME,2011
58166,-33.817001,151.18201,SME,2011
58167,-34.029999,151.077,SME,2011
58168,-37.799999,144.964,SME,2011
58169,-37.685001,144.547,Private applicant,2011
58170,-37.816002,144.965,SME,2011
58171,-33.895,151.19701,Large firm,2011
58172,-31.503,115.599,Private applicant,2011
58173,-33.085999,115.89,Private applicant,2011
58174,-32.001999,115.888,SME,2011
58175,-33.837002,150.944,SME,2011
58176,-33.752998,151.24699,SME,2011
58177,-37.919998,145.146,Large firm,2011
58178,-37.907001,145.283,Private applicant,2011
58179,-34.895,138.57899,Private applicant,2011
58180,-33.837002,150.944,SME,2011
58181,-33.868999,151.12199,SME,2011
58182,-33.868999,151.12199,Private applicant,2011
58183,-34.895,138.57899,Private applicant,2011
58184,-34.895,138.57899,Private applicant,2011
58185,-32.155998,115.922,SME,2011
58186,-31.914,115.919,SME,2011
58187,-32.001999,115.888,SME,2011
58188,-37.681,144.957,SME,2011
58189,-37.681,144.957,SME,2011
58190,-38.151001,144.36099,SME,2011
58191,-31.798,115.765,SME,2011
58192,-37.813999,144.97,SME,2011
58193,-32.172001,116.055,SME,2011
58194,-37.82,145.16,SME,2011
58195,-37.799999,144.95799,Large firm,2011
58196,-37.813999,144.97,SME,2011
58197,-37.787998,145.062,Private applicant,2011
58198,-33.896999,151.19501,SME,2011
58199,-31.955999,115.865,SME,2011
58200,-37.902,145.00101,Private applicant,2011
58201,-37.868,147.85001,Private applicant,2011
58202,-37.998001,145.189,SME,2011
58203,-33.799999,151.285,SME,2011
58204,-37.855999,145.14,SME,2011
58205,-26.700001,153.07001,SME,2011
58206,-28.011,153.407,SME,2011
58207,-33.827999,151.05,SME,2011
58208,-27.73,153.239,SME,2011
58209,-28.000999,153.409,Private applicant,2011
58210,-28.000999,153.409,Private applicant,2011
58211,-33.772999,151.08299,SME,2011
58212,-37.832001,144.964,SME,2011
58213,-33.923,151.12399,SME,2011
58214,-37.832001,144.964,SME,2011
58215,-33.887001,151.17101,Private applicant,2011
58216,-33.883999,151.16701,Private applicant,2011
58217,-21.184,149.16299,SME,2011
58218,-33.782001,151.09801,Large firm,2011
58219,-37.818001,144.959,Large firm,2011
58220,-20.333,148.59399,Private applicant,2011
58221,-33.869999,151.209,SME,2011
58222,-28.104,153.408,SME,2011
58223,-31.959999,115.869,SME,2011
58224,-31.979,115.82,Large firm,2011
58225,-32.165001,115.769,Large firm,2011
58226,-28.858,153.58,Private applicant,2011
58227,-33.845001,151.04601,SME,2011
58228,-33.692001,151.302,SME,2011
58229,-33.82,151.12199,SME,2011
58230,-37.837002,144.959,Private applicant,2011
58231,-37.773998,145.054,Private applicant,2011
58232,-37.823002,144.967,SME,2011
58233,-37.974998,145.086,SME,2011
58234,-31.871,115.883,Private applicant,2011
58235,-37.914001,145.01199,Private applicant,2011
58236,-33.654999,150.771,SME,2011
58237,-33.898998,151.207,Private applicant,2011
58238,-33.938999,151.19701,SME,2011
58239,-33.839001,151.21001,SME,2011
58240,-33.919998,151.22701,Large firm,2011
58241,-37.799999,144.95799,Large firm,2011
58242,-27.555,152.912,Private applicant,2011
58243,-27.552999,152.86501,Private applicant,2011
58244,-27.552999,152.86501,Private applicant,2011
58245,-27.686001,153.077,SME,2011
58246,-37.783001,144.97301,Private applicant,2011
58247,-33.941002,151.20399,Private applicant,2011
58248,-33.905998,151.24001,Private applicant,2011
58249,-33.916,151.257,Private applicant,2011
58250,-27.955,153.377,Private applicant,2011
58251,-32.080002,115.82,Private applicant,2011
58252,-34.881001,138.68401,Private applicant,2011
58253,-37.821999,144.96201,SME,2011
58254,-32.236,115.834,Private applicant,2011
58255,-31.952999,115.824,SME,2011
58256,-31.879,115.824,Private applicant,2011
58257,-33.817001,151.091,SME,2011
58258,-35.278999,149.146,Large firm,2011
58259,-35.278999,149.146,Large firm,2011
